"","Fecha","Pesos por dólar"
"3015",2000-02-14,9.4348
"3016",2000-02-15,9.4212
"3017",2000-02-16,9.3988
"3018",2000-02-17,9.388
"3019",2000-02-18,9.371
"3020",2000-02-19,9.3905
"3021",2000-02-20,9.3905
"3022",2000-02-21,9.3905
"3023",2000-02-22,9.3592
"3024",2000-02-23,9.4108
"3025",2000-02-24,9.4395
"3026",2000-02-25,9.4067
"3027",2000-02-26,9.3798
"3028",2000-02-27,9.3798
"3029",2000-02-28,9.3798
"3030",2000-02-29,9.3748
"3031",2000-03-01,9.4033
"3032",2000-03-02,9.3662
"3033",2000-03-03,9.3633
"3034",2000-03-04,9.3382
"3035",2000-03-05,9.3382
"3036",2000-03-06,9.3382
"3037",2000-03-07,9.3115
"3038",2000-03-08,9.3215
"3039",2000-03-09,9.3009
"3040",2000-03-10,9.2662
"3041",2000-03-11,9.2837
"3042",2000-03-12,9.2837
"3043",2000-03-13,9.2837
"3044",2000-03-14,9.3125
"3045",2000-03-15,9.3338
"3046",2000-03-16,9.3127
"3047",2000-03-17,9.3436
"3048",2000-03-18,9.3224
"3049",2000-03-19,9.3224
"3050",2000-03-20,9.3224
"3051",2000-03-21,9.3255
"3052",2000-03-22,9.3255
"3053",2000-03-23,9.3185
"3054",2000-03-24,9.2765
"3055",2000-03-25,9.2398
"3056",2000-03-26,9.2398
"3057",2000-03-27,9.2398
"3058",2000-03-28,9.1712
"3059",2000-03-29,9.1775
"3060",2000-03-30,9.1883
"3061",2000-03-31,9.2331
"3062",2000-04-01,9.3015
"3063",2000-04-02,9.3015
"3064",2000-04-03,9.3015
"3065",2000-04-04,9.2845
"3066",2000-04-05,9.2761
"3067",2000-04-06,9.2878
"3068",2000-04-07,9.3835
"3069",2000-04-08,9.3535
"3070",2000-04-09,9.3535
"3071",2000-04-10,9.3535
"3072",2000-04-11,9.3218
"3073",2000-04-12,9.2868
"3074",2000-04-13,9.3918
"3075",2000-04-14,9.3965
"3076",2000-04-15,9.3988
"3077",2000-04-16,9.3988
"3078",2000-04-17,9.3988
"3079",2000-04-18,9.4842
"3080",2000-04-19,9.4882
"3081",2000-04-20,9.4388
"3082",2000-04-21,9.4388
"3083",2000-04-22,9.4388
"3084",2000-04-23,9.4388
"3085",2000-04-24,9.4388
"3086",2000-04-25,9.3939
"3087",2000-04-26,9.4443
"3088",2000-04-27,9.4078
"3089",2000-04-28,9.4073
"3090",2000-04-29,9.4521
"3091",2000-04-30,9.4521
"3092",2000-05-01,9.4521
"3093",2000-05-02,9.4521
"3094",2000-05-03,9.4127
"3095",2000-05-04,9.3374
"3096",2000-05-05,9.3848
"3097",2000-05-06,9.3848
"3098",2000-05-07,9.3848
"3099",2000-05-08,9.3848
"3100",2000-05-09,9.3928
"3101",2000-05-10,9.4918
"3102",2000-05-11,9.4855
"3103",2000-05-12,9.5702
"3104",2000-05-13,9.5768
"3105",2000-05-14,9.5768
"3106",2000-05-15,9.5768
"3107",2000-05-16,9.5661
"3108",2000-05-17,9.582
"3109",2000-05-18,9.5088
"3110",2000-05-19,9.5451
"3111",2000-05-20,9.5751
"3112",2000-05-21,9.5751
"3113",2000-05-22,9.5751
"3114",2000-05-23,9.615
"3115",2000-05-24,9.5778
"3116",2000-05-25,9.509
"3117",2000-05-26,9.5328
"3118",2000-05-27,9.494
"3119",2000-05-28,9.494
"3120",2000-05-29,9.494
"3121",2000-05-30,9.5274
"3122",2000-05-31,9.5326
"3123",2000-06-01,9.516
"3124",2000-06-02,9.511
"3125",2000-06-03,9.4988
"3126",2000-06-04,9.4988
"3127",2000-06-05,9.4988
"3128",2000-06-06,9.5461
"3129",2000-06-07,9.5442
"3130",2000-06-08,9.657
"3131",2000-06-09,9.7942
"3132",2000-06-10,9.8519
"3133",2000-06-11,9.8519
"3134",2000-06-12,9.8519
"3135",2000-06-13,9.9263
"3136",2000-06-14,9.8546
"3137",2000-06-15,9.7645
"3138",2000-06-16,9.7879
"3139",2000-06-17,9.8478
"3140",2000-06-18,9.8478
"3141",2000-06-19,9.8478
"3142",2000-06-20,9.9243
"3143",2000-06-21,9.9031
"3144",2000-06-22,9.8644
"3145",2000-06-23,9.8568
"3146",2000-06-24,9.8707
"3147",2000-06-25,9.8707
"3148",2000-06-26,9.8707
"3149",2000-06-27,9.9805
"3150",2000-06-28,10.0197
"3151",2000-06-29,10.0787
"3152",2000-06-30,9.9538
"3153",2000-07-01,9.9003
"3154",2000-07-02,9.9003
"3155",2000-07-03,9.9003
"3156",2000-07-04,9.8243
"3157",2000-07-05,9.5461
"3158",2000-07-06,9.4876
"3159",2000-07-07,9.5384
"3160",2000-07-08,9.546
"3161",2000-07-09,9.546
"3162",2000-07-10,9.546
"3163",2000-07-11,9.5195
"3164",2000-07-12,9.5023
"3165",2000-07-13,9.428
"3166",2000-07-14,9.4748
"3167",2000-07-15,9.4368
"3168",2000-07-16,9.4368
"3169",2000-07-17,9.4368
"3170",2000-07-18,9.4152
"3171",2000-07-19,9.3491
"3172",2000-07-20,9.3327
"3173",2000-07-21,9.4118
"3174",2000-07-22,9.3608
"3175",2000-07-23,9.3608
"3176",2000-07-24,9.3608
"3177",2000-07-25,9.3485
"3178",2000-07-26,9.3337
"3179",2000-07-27,9.3657
"3180",2000-07-28,9.3627
"3181",2000-07-29,9.361
"3182",2000-07-30,9.361
"3183",2000-07-31,9.361
"3184",2000-08-01,9.3578
"3185",2000-08-02,9.3667
"3186",2000-08-03,9.3428
"3187",2000-08-04,9.3462
"3188",2000-08-05,9.3881
"3189",2000-08-06,9.3881
"3190",2000-08-07,9.3881
"3191",2000-08-08,9.3574
"3192",2000-08-09,9.3353
"3193",2000-08-10,9.3353
"3194",2000-08-11,9.326
"3195",2000-08-12,9.3198
"3196",2000-08-13,9.3198
"3197",2000-08-14,9.3198
"3198",2000-08-15,9.2918
"3199",2000-08-16,9.2516
"3200",2000-08-17,9.2504
"3201",2000-08-18,9.1923
"3202",2000-08-19,9.1873
"3203",2000-08-20,9.1873
"3204",2000-08-21,9.1873
"3205",2000-08-22,9.2293
"3206",2000-08-23,9.2563
"3207",2000-08-24,9.2322
"3208",2000-08-25,9.2773
"3209",2000-08-26,9.2268
"3210",2000-08-27,9.2268
"3211",2000-08-28,9.2268
"3212",2000-08-29,9.2342
"3213",2000-08-30,9.2093
"3214",2000-08-31,9.2317
"3215",2000-09-01,9.2108
"3216",2000-09-02,9.1995
"3217",2000-09-03,9.1995
"3218",2000-09-04,9.1995
"3219",2000-09-05,9.2014
"3220",2000-09-06,9.2231
"3221",2000-09-07,9.2612
"3222",2000-09-08,9.3115
"3223",2000-09-09,9.3141
"3224",2000-09-10,9.3141
"3225",2000-09-11,9.3141
"3226",2000-09-12,9.3243
"3227",2000-09-13,9.2814
"3228",2000-09-14,9.2542
"3229",2000-09-15,9.286
"3230",2000-09-16,9.3125
"3231",2000-09-17,9.3125
"3232",2000-09-18,9.3125
"3233",2000-09-19,9.3517
"3234",2000-09-20,9.4172
"3235",2000-09-21,9.425
"3236",2000-09-22,9.4483
"3237",2000-09-23,9.4347
"3238",2000-09-24,9.4347
"3239",2000-09-25,9.4347
"3240",2000-09-26,9.479
"3241",2000-09-27,9.4218
"3242",2000-09-28,9.4032
"3243",2000-09-29,9.4088
"3244",2000-09-30,9.429
"3245",2000-10-01,9.429
"3246",2000-10-02,9.429
"3247",2000-10-03,9.4459
"3248",2000-10-04,9.4142
"3249",2000-10-05,9.4014
"3250",2000-10-06,9.4292
"3251",2000-10-07,9.4515
"3252",2000-10-08,9.4515
"3253",2000-10-09,9.4515
"3254",2000-10-10,9.46
"3255",2000-10-11,9.4753
"3256",2000-10-12,9.4632
"3257",2000-10-13,9.479
"3258",2000-10-14,9.5193
"3259",2000-10-15,9.5193
"3260",2000-10-16,9.5193
"3261",2000-10-17,9.5879
"3262",2000-10-18,9.5351
"3263",2000-10-19,9.5443
"3264",2000-10-20,9.5765
"3265",2000-10-21,9.5333
"3266",2000-10-22,9.5333
"3267",2000-10-23,9.5333
"3268",2000-10-24,9.5605
"3269",2000-10-25,9.5736
"3270",2000-10-26,9.5757
"3271",2000-10-27,9.6242
"3272",2000-10-28,9.6777
"3273",2000-10-29,9.6777
"3274",2000-10-30,9.6777
"3275",2000-10-31,9.6443
"3276",2000-11-01,9.5995
"3277",2000-11-02,9.5642
"3278",2000-11-03,9.5642
"3279",2000-11-04,9.5824
"3280",2000-11-05,9.5824
"3281",2000-11-06,9.5824
"3282",2000-11-07,9.599
"3283",2000-11-08,9.6438
"3284",2000-11-09,9.6544
"3285",2000-11-10,9.6166
"3286",2000-11-11,9.6533
"3287",2000-11-12,9.6533
"3288",2000-11-13,9.6533
"3289",2000-11-14,9.6008
"3290",2000-11-15,9.558
"3291",2000-11-16,9.4963
"3292",2000-11-17,9.4625
"3293",2000-11-18,9.4828
"3294",2000-11-19,9.4828
"3295",2000-11-20,9.4828
"3296",2000-11-21,9.4828
"3297",2000-11-22,9.4828
"3298",2000-11-23,9.4098
"3299",2000-11-24,9.379
"3300",2000-11-25,9.4057
"3301",2000-11-26,9.4057
"3302",2000-11-27,9.4057
"3303",2000-11-28,9.393
"3304",2000-11-29,9.3692
"3305",2000-11-30,9.4058
"3306",2000-12-01,9.3973
"3307",2000-12-02,9.3973
"3308",2000-12-03,9.3973
"3309",2000-12-04,9.3973
"3310",2000-12-05,9.4155
"3311",2000-12-06,9.4132
"3312",2000-12-07,9.3737
"3313",2000-12-08,9.402
"3314",2000-12-09,9.4263
"3315",2000-12-10,9.4263
"3316",2000-12-11,9.4263
"3317",2000-12-12,9.3984
"3318",2000-12-13,9.3984
"3319",2000-12-14,9.4418
"3320",2000-12-15,9.4497
"3321",2000-12-16,9.4127
"3322",2000-12-17,9.4127
"3323",2000-12-18,9.4127
"3324",2000-12-19,9.4079
"3325",2000-12-20,9.3788
"3326",2000-12-21,9.379
"3327",2000-12-22,9.4348
"3328",2000-12-23,9.5727
"3329",2000-12-24,9.5727
"3330",2000-12-25,9.5727
"3331",2000-12-26,9.5727
"3332",2000-12-27,9.598
"3333",2000-12-28,9.5201
"3334",2000-12-29,9.5722
"3335",2000-12-30,9.5997
"3336",2000-12-31,9.5997
"3337",2001-01-01,9.5997
"3338",2001-01-02,9.5997
"3339",2001-01-03,9.6098
"3340",2001-01-04,9.714
"3341",2001-01-05,9.834
"3342",2001-01-06,9.708
"3343",2001-01-07,9.708
"3344",2001-01-08,9.708
"3345",2001-01-09,9.7546
"3346",2001-01-10,9.69
"3347",2001-01-11,9.7417
"3348",2001-01-12,9.8167
"3349",2001-01-13,9.8548
"3350",2001-01-14,9.8548
"3351",2001-01-15,9.8548
"3352",2001-01-16,9.8798
"3353",2001-01-17,9.9018
"3354",2001-01-18,9.9778
"3355",2001-01-19,9.8878
"3356",2001-01-20,9.887
"3357",2001-01-21,9.887
"3358",2001-01-22,9.887
"3359",2001-01-23,9.7953
"3360",2001-01-24,9.7863
"3361",2001-01-25,9.7683
"3362",2001-01-26,9.6923
"3363",2001-01-27,9.683
"3364",2001-01-28,9.683
"3365",2001-01-29,9.683
"3366",2001-01-30,9.6909
"3367",2001-01-31,9.6687
"3368",2001-02-01,9.6692
"3369",2001-02-02,9.6828
"3370",2001-02-03,9.7328
"3371",2001-02-04,9.7328
"3372",2001-02-05,9.7328
"3373",2001-02-06,9.7328
"3374",2001-02-07,9.756
"3375",2001-02-08,9.6998
"3376",2001-02-09,9.6945
"3377",2001-02-10,9.6464
"3378",2001-02-11,9.6464
"3379",2001-02-12,9.6464
"3380",2001-02-13,9.7238
"3381",2001-02-14,9.7389
"3382",2001-02-15,9.7065
"3383",2001-02-16,9.7219
"3384",2001-02-17,9.6763
"3385",2001-02-18,9.6763
"3386",2001-02-19,9.6763
"3387",2001-02-20,9.7022
"3388",2001-02-21,9.7044
"3389",2001-02-22,9.6797
"3390",2001-02-23,9.709
"3391",2001-02-24,9.7278
"3392",2001-02-25,9.7278
"3393",2001-02-26,9.7278
"3394",2001-02-27,9.7183
"3395",2001-02-28,9.6618
"3396",2001-03-01,9.6827
"3397",2001-03-02,9.7025
"3398",2001-03-03,9.7052
"3399",2001-03-04,9.7052
"3400",2001-03-05,9.7052
"3401",2001-03-06,9.6688
"3402",2001-03-07,9.637
"3403",2001-03-08,9.6409
"3404",2001-03-09,9.6542
"3405",2001-03-10,9.6468
"3406",2001-03-11,9.6468
"3407",2001-03-12,9.6468
"3408",2001-03-13,9.6703
"3409",2001-03-14,9.6625
"3410",2001-03-15,9.632
"3411",2001-03-16,9.576
"3412",2001-03-17,9.5843
"3413",2001-03-18,9.5843
"3414",2001-03-19,9.5843
"3415",2001-03-20,9.6233
"3416",2001-03-21,9.5683
"3417",2001-03-22,9.5683
"3418",2001-03-23,9.5188
"3419",2001-03-24,9.5722
"3420",2001-03-25,9.5722
"3421",2001-03-26,9.5722
"3422",2001-03-27,9.654
"3423",2001-03-28,9.5315
"3424",2001-03-29,9.5139
"3425",2001-03-30,9.538
"3426",2001-03-31,9.5203
"3427",2001-04-01,9.5203
"3428",2001-04-02,9.5203
"3429",2001-04-03,9.4933
"3430",2001-04-04,9.4152
"3431",2001-04-05,9.3914
"3432",2001-04-06,9.4201
"3433",2001-04-07,9.414
"3434",2001-04-08,9.414
"3435",2001-04-09,9.414
"3436",2001-04-10,9.4059
"3437",2001-04-11,9.3587
"3438",2001-04-12,9.3093
"3439",2001-04-13,9.3093
"3440",2001-04-14,9.3093
"3441",2001-04-15,9.3093
"3442",2001-04-16,9.3093
"3443",2001-04-17,9.2908
"3444",2001-04-18,9.323
"3445",2001-04-19,9.2723
"3446",2001-04-20,9.1966
"3447",2001-04-21,9.2748
"3448",2001-04-22,9.2748
"3449",2001-04-23,9.2748
"3450",2001-04-24,9.3525
"3451",2001-04-25,9.37
"3452",2001-04-26,9.2768
"3453",2001-04-27,9.3123
"3454",2001-04-28,9.2671
"3455",2001-04-29,9.2671
"3456",2001-04-30,9.2671
"3457",2001-05-01,9.3049
"3458",2001-05-02,9.3049
"3459",2001-05-03,9.2537
"3460",2001-05-04,9.283
"3461",2001-05-05,9.2873
"3462",2001-05-06,9.2873
"3463",2001-05-07,9.2873
"3464",2001-05-08,9.2579
"3465",2001-05-09,9.2212
"3466",2001-05-10,9.2048
"3467",2001-05-11,9.216
"3468",2001-05-12,9.1967
"3469",2001-05-13,9.1967
"3470",2001-05-14,9.1967
"3471",2001-05-15,9.225
"3472",2001-05-16,9.1922
"3473",2001-05-17,9.161
"3474",2001-05-18,9.1645
"3475",2001-05-19,8.9952
"3476",2001-05-20,8.9952
"3477",2001-05-21,8.9952
"3478",2001-05-22,8.9774
"3479",2001-05-23,8.9428
"3480",2001-05-24,8.966
"3481",2001-05-25,9.0398
"3482",2001-05-26,9.0805
"3483",2001-05-27,9.0805
"3484",2001-05-28,9.0805
"3485",2001-05-29,9.0945
"3486",2001-05-30,9.0781
"3487",2001-05-31,9.0851
"3488",2001-06-01,9.1653
"3489",2001-06-02,9.1835
"3490",2001-06-03,9.1835
"3491",2001-06-04,9.1835
"3492",2001-06-05,9.1735
"3493",2001-06-06,9.1369
"3494",2001-06-07,9.1722
"3495",2001-06-08,9.1208
"3496",2001-06-09,9.1235
"3497",2001-06-10,9.1235
"3498",2001-06-11,9.1235
"3499",2001-06-12,9.068
"3500",2001-06-13,9.029
"3501",2001-06-14,9.094
"3502",2001-06-15,9.118
"3503",2001-06-16,9.0523
"3504",2001-06-17,9.0523
"3505",2001-06-18,9.0523
"3506",2001-06-19,9.0522
"3507",2001-06-20,9.0502
"3508",2001-06-21,9.0792
"3509",2001-06-22,9.0798
"3510",2001-06-23,9.057
"3511",2001-06-24,9.057
"3512",2001-06-25,9.057
"3513",2001-06-26,9.073
"3514",2001-06-27,9.0595
"3515",2001-06-28,9.0606
"3516",2001-06-29,9.0608
"3517",2001-06-30,9.09
"3518",2001-07-01,9.09
"3519",2001-07-02,9.09
"3520",2001-07-03,9.0708
"3521",2001-07-04,9.0221
"3522",2001-07-05,9.0258
"3523",2001-07-06,9.0707
"3524",2001-07-07,9.0312
"3525",2001-07-08,9.0312
"3526",2001-07-09,9.0312
"3527",2001-07-10,9.1503
"3528",2001-07-11,9.1193
"3529",2001-07-12,9.1476
"3530",2001-07-13,9.2953
"3531",2001-07-14,9.342
"3532",2001-07-15,9.342
"3533",2001-07-16,9.342
"3534",2001-07-17,9.3542
"3535",2001-07-18,9.2918
"3536",2001-07-19,9.1855
"3537",2001-07-20,9.1283
"3538",2001-07-21,9.2
"3539",2001-07-22,9.2
"3540",2001-07-23,9.2
"3541",2001-07-24,9.1796
"3542",2001-07-25,9.1107
"3543",2001-07-26,9.1087
"3544",2001-07-27,9.1599
"3545",2001-07-28,9.157
"3546",2001-07-29,9.157
"3547",2001-07-30,9.157
"3548",2001-07-31,9.192
"3549",2001-08-01,9.1472
"3550",2001-08-02,9.1408
"3551",2001-08-03,9.2111
"3552",2001-08-04,9.1698
"3553",2001-08-05,9.1698
"3554",2001-08-06,9.1698
"3555",2001-08-07,9.1638
"3556",2001-08-08,9.1292
"3557",2001-08-09,9.12
"3558",2001-08-10,9.0958
"3559",2001-08-11,9.0897
"3560",2001-08-12,9.0897
"3561",2001-08-13,9.0897
"3562",2001-08-14,9.1247
"3563",2001-08-15,9.0863
"3564",2001-08-16,9.1206
"3565",2001-08-17,9.094
"3566",2001-08-18,9.0833
"3567",2001-08-19,9.0833
"3568",2001-08-20,9.0833
"3569",2001-08-21,9.1155
"3570",2001-08-22,9.1383
"3571",2001-08-23,9.1227
"3572",2001-08-24,9.1158
"3573",2001-08-25,9.1205
"3574",2001-08-26,9.1205
"3575",2001-08-27,9.1205
"3576",2001-08-28,9.1444
"3577",2001-08-29,9.1123
"3578",2001-08-30,9.1365
"3579",2001-08-31,9.1438
"3580",2001-09-01,9.1692
"3581",2001-09-02,9.1692
"3582",2001-09-03,9.1692
"3583",2001-09-04,9.2
"3584",2001-09-05,9.1936
"3585",2001-09-06,9.1957
"3586",2001-09-07,9.2587
"3587",2001-09-08,9.2898
"3588",2001-09-09,9.2898
"3589",2001-09-10,9.2898
"3590",2001-09-11,9.3242
"3591",2001-09-12,9.3716
"3592",2001-09-13,9.5475
"3593",2001-09-14,9.4447
"3594",2001-09-15,9.4748
"3595",2001-09-16,9.4748
"3596",2001-09-17,9.4748
"3597",2001-09-18,9.4942
"3598",2001-09-19,9.4478
"3599",2001-09-20,9.4455
"3600",2001-09-21,9.4185
"3601",2001-09-22,9.4802
"3602",2001-09-23,9.4802
"3603",2001-09-24,9.4802
"3604",2001-09-25,9.4848
"3605",2001-09-26,9.4315
"3606",2001-09-27,9.4842
"3607",2001-09-28,9.5258
"3608",2001-09-29,9.5542
"3609",2001-09-30,9.5542
"3610",2001-10-01,9.5542
"3611",2001-10-02,9.5098
"3612",2001-10-03,9.5037
"3613",2001-10-04,9.5217
"3614",2001-10-05,9.5273
"3615",2001-10-06,9.5243
"3616",2001-10-07,9.5243
"3617",2001-10-08,9.5243
"3618",2001-10-09,9.5808
"3619",2001-10-10,9.5666
"3620",2001-10-11,9.5163
"3621",2001-10-12,9.4053
"3622",2001-10-13,9.3397
"3623",2001-10-14,9.3397
"3624",2001-10-15,9.3397
"3625",2001-10-16,9.3538
"3626",2001-10-17,9.2753
"3627",2001-10-18,9.235
"3628",2001-10-19,9.234
"3629",2001-10-20,9.231
"3630",2001-10-21,9.231
"3631",2001-10-22,9.231
"3632",2001-10-23,9.1971
"3633",2001-10-24,9.1977
"3634",2001-10-25,9.2243
"3635",2001-10-26,9.2173
"3636",2001-10-27,9.2469
"3637",2001-10-28,9.2469
"3638",2001-10-29,9.2469
"3639",2001-10-30,9.2722
"3640",2001-10-31,9.2421
"3641",2001-11-01,9.2682
"3642",2001-11-02,9.2542
"3643",2001-11-03,9.2892
"3644",2001-11-04,9.2892
"3645",2001-11-05,9.2892
"3646",2001-11-06,9.2783
"3647",2001-11-07,9.2221
"3648",2001-11-08,9.2132
"3649",2001-11-09,9.2088
"3650",2001-11-10,9.2115
"3651",2001-11-11,9.2115
"3652",2001-11-12,9.2115
"3653",2001-11-13,9.2318
"3654",2001-11-14,9.2708
"3655",2001-11-15,9.2519
"3656",2001-11-16,9.2362
"3657",2001-11-17,9.2028
"3658",2001-11-18,9.2028
"3659",2001-11-19,9.2028
"3660",2001-11-20,9.2121
"3661",2001-11-21,9.2121
"3662",2001-11-22,9.1968
"3663",2001-11-23,9.1409
"3664",2001-11-24,9.1547
"3665",2001-11-25,9.1547
"3666",2001-11-26,9.1547
"3667",2001-11-27,9.1476
"3668",2001-11-28,9.1647
"3669",2001-11-29,9.2372
"3670",2001-11-30,9.2762
"3671",2001-12-01,9.2815
"3672",2001-12-02,9.2815
"3673",2001-12-03,9.2815
"3674",2001-12-04,9.2681
"3675",2001-12-05,9.205
"3676",2001-12-06,9.2197
"3677",2001-12-07,9.2165
"3678",2001-12-08,9.2401
"3679",2001-12-09,9.2401
"3680",2001-12-10,9.2401
"3681",2001-12-11,9.2124
"3682",2001-12-12,9.1865
"3683",2001-12-13,9.1865
"3684",2001-12-14,9.1819
"3685",2001-12-15,9.1204
"3686",2001-12-16,9.1204
"3687",2001-12-17,9.1204
"3688",2001-12-18,9.0798
"3689",2001-12-19,9.1198
"3690",2001-12-20,9.1052
"3691",2001-12-21,9.1175
"3692",2001-12-22,9.1682
"3693",2001-12-23,9.1682
"3694",2001-12-24,9.1682
"3695",2001-12-25,9.1235
"3696",2001-12-26,9.1235
"3697",2001-12-27,9.0923
"3698",2001-12-28,9.0957
"3699",2001-12-29,9.1423
"3700",2001-12-30,9.1423
"3701",2001-12-31,9.1423
"3702",2002-01-01,9.1692
"3703",2002-01-02,9.1692
"3704",2002-01-03,9.1695
"3705",2002-01-04,9.1037
"3706",2002-01-05,9.1142
"3707",2002-01-06,9.1142
"3708",2002-01-07,9.1142
"3709",2002-01-08,9.1368
"3710",2002-01-09,9.1554
"3711",2002-01-10,9.1678
"3712",2002-01-11,9.2044
"3713",2002-01-12,9.2444
"3714",2002-01-13,9.2444
"3715",2002-01-14,9.2444
"3716",2002-01-15,9.2734
"3717",2002-01-16,9.1923
"3718",2002-01-17,9.1711
"3719",2002-01-18,9.1993
"3720",2002-01-19,9.1255
"3721",2002-01-20,9.1255
"3722",2002-01-21,9.1255
"3723",2002-01-22,9.119
"3724",2002-01-23,9.1219
"3725",2002-01-24,9.1521
"3726",2002-01-25,9.148
"3727",2002-01-26,9.1227
"3728",2002-01-27,9.1227
"3729",2002-01-28,9.1227
"3730",2002-01-29,9.1295
"3731",2002-01-30,9.1585
"3732",2002-01-31,9.1714
"3733",2002-02-01,9.1974
"3734",2002-02-02,9.1463
"3735",2002-02-03,9.1463
"3736",2002-02-04,9.1463
"3737",2002-02-05,9.1544
"3738",2002-02-06,9.1544
"3739",2002-02-07,9.1627
"3740",2002-02-08,9.1294
"3741",2002-02-09,9.1381
"3742",2002-02-10,9.1381
"3743",2002-02-11,9.1381
"3744",2002-02-12,9.1465
"3745",2002-02-13,9.0787
"3746",2002-02-14,9.0896
"3747",2002-02-15,9.0607
"3748",2002-02-16,9.0838
"3749",2002-02-17,9.0838
"3750",2002-02-18,9.0838
"3751",2002-02-19,9.0652
"3752",2002-02-20,9.0638
"3753",2002-02-21,9.069
"3754",2002-02-22,9.0858
"3755",2002-02-23,9.0757
"3756",2002-02-24,9.0757
"3757",2002-02-25,9.0757
"3758",2002-02-26,9.1061
"3759",2002-02-27,9.0831
"3760",2002-02-28,9.0815
"3761",2002-03-01,9.0919
"3762",2002-03-02,9.1303
"3763",2002-03-03,9.1303
"3764",2002-03-04,9.1303
"3765",2002-03-05,9.0957
"3766",2002-03-06,9.0723
"3767",2002-03-07,9.077
"3768",2002-03-08,9.0797
"3769",2002-03-09,9.0753
"3770",2002-03-10,9.0753
"3771",2002-03-11,9.0753
"3772",2002-03-12,9.0728
"3773",2002-03-13,9.0703
"3774",2002-03-14,9.0753
"3775",2002-03-15,9.1153
"3776",2002-03-16,9.1182
"3777",2002-03-17,9.1182
"3778",2002-03-18,9.1182
"3779",2002-03-19,9.0929
"3780",2002-03-20,9.0733
"3781",2002-03-21,9.0742
"3782",2002-03-22,9.0742
"3783",2002-03-23,9.0707
"3784",2002-03-24,9.0707
"3785",2002-03-25,9.0707
"3786",2002-03-26,9.0403
"3787",2002-03-27,9.0298
"3788",2002-03-28,9.0243
"3789",2002-03-29,9.0243
"3790",2002-03-30,9.0243
"3791",2002-03-31,9.0243
"3792",2002-04-01,9.0243
"3793",2002-04-02,9.016
"3794",2002-04-03,9.0049
"3795",2002-04-04,8.998
"3796",2002-04-05,9.0398
"3797",2002-04-06,9.0468
"3798",2002-04-07,9.0468
"3799",2002-04-08,9.0468
"3800",2002-04-09,9.0266
"3801",2002-04-10,9.0217
"3802",2002-04-11,9.0422
"3803",2002-04-12,9.0446
"3804",2002-04-13,9.0771
"3805",2002-04-14,9.0771
"3806",2002-04-15,9.0771
"3807",2002-04-16,9.0749
"3808",2002-04-17,9.1714
"3809",2002-04-18,9.1597
"3810",2002-04-19,9.1904
"3811",2002-04-20,9.2345
"3812",2002-04-21,9.2345
"3813",2002-04-22,9.2345
"3814",2002-04-23,9.2247
"3815",2002-04-24,9.2663
"3816",2002-04-25,9.2698
"3817",2002-04-26,9.2908
"3818",2002-04-27,9.3528
"3819",2002-04-28,9.3528
"3820",2002-04-29,9.3528
"3821",2002-04-30,9.3196
"3822",2002-05-01,9.3542
"3823",2002-05-02,9.3542
"3824",2002-05-03,9.372
"3825",2002-05-04,9.417
"3826",2002-05-05,9.417
"3827",2002-05-06,9.417
"3828",2002-05-07,9.4978
"3829",2002-05-08,9.4913
"3830",2002-05-09,9.4828
"3831",2002-05-10,9.417
"3832",2002-05-11,9.4463
"3833",2002-05-12,9.4463
"3834",2002-05-13,9.4463
"3835",2002-05-14,9.5102
"3836",2002-05-15,9.4933
"3837",2002-05-16,9.5204
"3838",2002-05-17,9.4717
"3839",2002-05-18,9.4863
"3840",2002-05-19,9.4863
"3841",2002-05-20,9.4863
"3842",2002-05-21,9.471
"3843",2002-05-22,9.491
"3844",2002-05-23,9.5133
"3845",2002-05-24,9.5245
"3846",2002-05-25,9.5165
"3847",2002-05-26,9.5165
"3848",2002-05-27,9.5165
"3849",2002-05-28,9.5585
"3850",2002-05-29,9.57
"3851",2002-05-30,9.5586
"3852",2002-05-31,9.6134
"3853",2002-06-01,9.7148
"3854",2002-06-02,9.7148
"3855",2002-06-03,9.7148
"3856",2002-06-04,9.6562
"3857",2002-06-05,9.6398
"3858",2002-06-06,9.706
"3859",2002-06-07,9.7345
"3860",2002-06-08,9.776
"3861",2002-06-09,9.776
"3862",2002-06-10,9.776
"3863",2002-06-11,9.7412
"3864",2002-06-12,9.6993
"3865",2002-06-13,9.6607
"3866",2002-06-14,9.7035
"3867",2002-06-15,9.6532
"3868",2002-06-16,9.6532
"3869",2002-06-17,9.6532
"3870",2002-06-18,9.6684
"3871",2002-06-19,9.6078
"3872",2002-06-20,9.6258
"3873",2002-06-21,9.6983
"3874",2002-06-22,9.7676
"3875",2002-06-23,9.7676
"3876",2002-06-24,9.7676
"3877",2002-06-25,9.9473
"3878",2002-06-26,9.936
"3879",2002-06-27,9.8203
"3880",2002-06-28,9.9998
"3881",2002-06-29,9.9615
"3882",2002-06-30,9.9615
"3883",2002-07-01,9.9615
"3884",2002-07-02,9.9568
"3885",2002-07-03,9.9283
"3886",2002-07-04,9.9612
"3887",2002-07-05,9.967
"3888",2002-07-06,9.9502
"3889",2002-07-07,9.9502
"3890",2002-07-08,9.9502
"3891",2002-07-09,9.9034
"3892",2002-07-10,9.9223
"3893",2002-07-11,9.8552
"3894",2002-07-12,9.8338
"3895",2002-07-13,9.7979
