"","Fecha","Tasa"
"999",2004-07-20,7.03
"1000",2004-07-21,7.145
"1001",2004-07-22,7.1241
"1002",2004-07-23,7.1977
"1003",2004-07-26,7.2441
"1004",2004-07-27,7.39
"1005",2004-07-28,7.46
"1006",2004-07-29,7.39
"1007",2004-07-30,7.37
"1008",2004-08-02,7.35
"1009",2004-08-03,7.32
"1010",2004-08-04,7.425
"1011",2004-08-05,7.48
"1012",2004-08-06,7.49
"1013",2004-08-09,7.52
"1014",2004-08-10,7.55
"1015",2004-08-11,7.6
"1016",2004-08-12,7.5577
"1017",2004-08-13,7.4841
"1018",2004-08-16,7.48
"1019",2004-08-17,7.39
"1020",2004-08-18,7.38
"1021",2004-08-19,7.3785
"1022",2004-08-20,7.425
"1023",2004-08-23,7.57
"1024",2004-08-24,7.61
"1025",2004-08-25,7.6688
"1026",2004-08-26,7.63
"1027",2004-08-27,7.65
"1028",2004-08-30,7.67
"1029",2004-08-31,7.6
"1030",2004-09-01,7.585
"1031",2004-09-02,7.5665
"1032",2004-09-03,7.55
"1033",2004-09-06,7.65
"1034",2004-09-07,7.8
"1035",2004-09-08,7.825
"1036",2004-09-09,7.78
"1037",2004-09-10,7.78
"1038",2004-09-13,7.875
"1039",2004-09-14,7.8
"1040",2004-09-15,7.75
"1041",2004-09-17,7.7335
"1042",2004-09-20,7.7571
"1043",2004-09-21,7.7911
"1044",2004-09-22,7.764
"1045",2004-09-23,7.737
"1046",2004-09-24,7.909
"1047",2004-09-27,8.035
"1048",2004-09-28,7.982
"1049",2004-09-29,8.0188
"1050",2004-09-30,8.0435
"1051",2004-10-01,8.01
"1052",2004-10-04,7.97
"1053",2004-10-05,7.9589
"1054",2004-10-06,7.945
"1055",2004-10-07,7.99
"1056",2004-10-08,7.945
"1057",2004-10-11,7.975
"1058",2004-10-12,8.02
"1059",2004-10-13,8.0088
"1060",2004-10-14,8.0088
"1061",2004-10-15,8.0138
"1062",2004-10-18,8.01
"1063",2004-10-19,8.0095
"1064",2004-10-20,8.0228
"1065",2004-10-21,8.03
"1066",2004-10-22,8.12
"1067",2004-10-25,8.15
"1068",2004-10-26,8.1991
"1069",2004-10-27,8.275
"1070",2004-10-28,8.25
"1071",2004-10-29,8.25
"1072",2004-11-01,8.4
"1073",2004-11-02,8.4
"1074",2004-11-03,8.4088
"1075",2004-11-04,8.3977
"1076",2004-11-05,8.49
"1077",2004-11-08,8.485
"1078",2004-11-09,8.66
"1079",2004-11-10,8.645
"1080",2004-11-11,8.6
"1081",2004-11-12,8.575
"1082",2004-11-15,8.5371
"1083",2004-11-16,8.53
"1084",2004-11-17,8.6
"1085",2004-11-18,8.58
"1086",2004-11-19,8.665
"1087",2004-11-22,8.73
"1088",2004-11-23,8.8
"1089",2004-11-24,8.86
"1090",2004-11-25,8.8345
"1091",2004-11-26,8.8585
"1092",2004-11-29,8.8485
"1093",2004-11-30,8.8341
"1094",2004-12-01,8.8
"1095",2004-12-02,8.755
"1096",2004-12-03,8.7387
"1097",2004-12-06,8.72
"1098",2004-12-07,8.73
"1099",2004-12-08,8.74
"1100",2004-12-09,8.75
"1101",2004-12-10,8.95
"1102",2004-12-13,9.1
"1103",2004-12-14,9.1
"1104",2004-12-15,9.1065
"1105",2004-12-16,9.095
"1106",2004-12-17,9.11
"1107",2004-12-20,9.05
"1108",2004-12-21,8.95
"1109",2004-12-22,9.015
"1110",2004-12-23,8.97
"1111",2004-12-24,8.94
"1112",2004-12-27,8.97
"1113",2004-12-28,9
"1114",2004-12-29,9.03
"1115",2004-12-30,8.95
"1116",2004-12-31,8.96
"1117",2005-01-03,8.98
"1118",2005-01-04,8.92
"1119",2005-01-05,8.94
"1120",2005-01-06,8.995
"1121",2005-01-07,8.94
"1122",2005-01-10,8.93
"1123",2005-01-11,8.91
"1124",2005-01-12,8.985
"1125",2005-01-13,8.92
"1126",2005-01-14,8.88
"1127",2005-01-17,8.82
"1128",2005-01-18,8.95
"1129",2005-01-19,8.95
"1130",2005-01-20,8.98
"1131",2005-01-21,8.95
"1132",2005-01-24,8.98
"1133",2005-01-25,9
"1134",2005-01-26,9.075
"1135",2005-01-27,9.09
"1136",2005-01-28,9.18
"1137",2005-01-31,9.28
"1138",2005-02-01,9.33
"1139",2005-02-02,9.4
"1140",2005-02-03,9.38
"1141",2005-02-04,9.445
"1142",2005-02-07,9.45
"1143",2005-02-08,9.475
"1144",2005-02-09,9.49
"1145",2005-02-10,9.455
"1146",2005-02-11,9.45
"1147",2005-02-14,9.45
"1148",2005-02-15,9.43
"1149",2005-02-16,9.47
"1150",2005-02-17,9.45
"1151",2005-02-18,9.505
"1152",2005-02-21,9.515
"1153",2005-02-22,9.565
"1154",2005-02-23,9.57
"1155",2005-02-24,9.55
"1156",2005-02-25,9.68
"1157",2005-02-28,9.695
"1158",2005-03-01,9.695
"1159",2005-03-02,9.71
"1160",2005-03-03,9.795
"1161",2005-03-04,9.755
"1162",2005-03-07,9.715
"1163",2005-03-08,9.715
"1164",2005-03-09,9.725
"1165",2005-03-10,9.715
"1166",2005-03-11,9.69
"1167",2005-03-14,9.79
"1168",2005-03-15,9.79
"1169",2005-03-16,9.82
"1170",2005-03-17,9.78
"1171",2005-03-18,9.83
"1172",2005-03-22,9.865
"1173",2005-03-23,9.85
"1174",2005-03-28,9.82
"1175",2005-03-29,9.88
"1176",2005-03-30,9.905
"1177",2005-03-31,9.95
"1178",2005-04-01,9.96
"1179",2005-04-04,9.945
"1180",2005-04-05,10.01
"1181",2005-04-06,10.03
"1182",2005-04-07,9.98
"1183",2005-04-08,9.95
"1184",2005-04-11,9.95
"1185",2005-04-12,9.9
"1186",2005-04-13,10
"1187",2005-04-14,10.03
"1188",2005-04-15,9.98
"1189",2005-04-18,10.05
"1190",2005-04-19,10.05
"1191",2005-04-20,10.075
"1192",2005-04-21,10.08
"1193",2005-04-22,10.03
"1194",2005-04-25,10.075
"1195",2005-04-26,10.05
"1196",2005-04-27,10.115
"1197",2005-04-28,10.09
"1198",2005-04-29,10.115
"1199",2005-05-02,10.14
"1200",2005-05-03,10.18
"1201",2005-05-04,10.22
"1202",2005-05-05,10.165
"1203",2005-05-06,10.21
"1204",2005-05-09,10.19
"1205",2005-05-10,10.215
"1206",2005-05-11,10.21
"1207",2005-05-12,10.17
"1208",2005-05-13,10.12
"1209",2005-05-16,10.11
"1210",2005-05-17,10.115
"1211",2005-05-18,10.09
"1212",2005-05-19,10.06
"1213",2005-05-20,10.05
"1214",2005-05-23,10.07
"1215",2005-05-24,10.075
"1216",2005-05-25,10.05
"1217",2005-05-26,10.06
"1218",2005-05-27,10.04
"1219",2005-05-30,10.035
"1220",2005-05-31,10.035
"1221",2005-06-01,10.04
"1222",2005-06-02,10.03
"1223",2005-06-03,10.03
"1224",2005-06-06,10.02
"1225",2005-06-07,10.01
"1226",2005-06-08,10.015
"1227",2005-06-09,10.01
"1228",2005-06-10,10.01
"1229",2005-06-13,9.98
"1230",2005-06-14,10.02
"1231",2005-06-15,10.03
"1232",2005-06-16,10
"1233",2005-06-17,10
"1234",2005-06-20,10.02
"1235",2005-06-21,10.015
"1236",2005-06-22,10.02
"1237",2005-06-23,10
"1238",2005-06-24,9.98
"1239",2005-06-27,9.98
"1240",2005-06-28,9.99
"1241",2005-06-29,9.985
"1242",2005-06-30,9.98
"1243",2005-07-01,9.98
"1244",2005-07-04,9.99
"1245",2005-07-05,10
"1246",2005-07-06,10.005
"1247",2005-07-07,9.985
"1248",2005-07-08,9.98
"1249",2005-07-11,9.985
"1250",2005-07-12,9.985
"1251",2005-07-13,10.025
"1252",2005-07-14,10.065
"1253",2005-07-15,10.05
"1254",2005-07-18,10.015
"1255",2005-07-19,10.07
"1256",2005-07-20,10.06
"1257",2005-07-21,10.03
"1258",2005-07-22,10.015
"1259",2005-07-25,10.02
"1260",2005-07-26,10.02
"1261",2005-07-27,10.02
"1262",2005-07-28,10.03
"1263",2005-07-29,10.02
"1264",2005-08-01,10.015
"1265",2005-08-02,10.01
"1266",2005-08-03,9.985
"1267",2005-08-04,9.96
"1268",2005-08-05,10.005
"1269",2005-08-08,10.015
"1270",2005-08-09,10
"1271",2005-08-10,10.015
"1272",2005-08-11,10.005
"1273",2005-08-12,10
"1274",2005-08-15,10.005
"1275",2005-08-16,10.025
"1276",2005-08-17,10.03
"1277",2005-08-18,10.03
"1278",2005-08-19,10.025
"1279",2005-08-22,10.025
"1280",2005-08-23,10.02
"1281",2005-08-24,9.98
"1282",2005-08-25,9.98
"1283",2005-08-26,9.84
"1284",2005-08-29,9.85
"1285",2005-08-30,9.8
"1286",2005-08-31,9.785
"1287",2005-09-01,9.77
"1288",2005-09-02,9.77
"1289",2005-09-05,9.76
"1290",2005-09-06,9.74
"1291",2005-09-07,9.735
"1292",2005-09-08,9.72
"1293",2005-09-09,9.7
"1294",2005-09-12,9.69
"1295",2005-09-13,9.65
"1296",2005-09-14,9.625
"1297",2005-09-15,9.65
"1298",2005-09-19,9.675
"1299",2005-09-20,9.64
"1300",2005-09-21,9.625
"1301",2005-09-22,9.61
"1302",2005-09-23,9.51
"1303",2005-09-26,9.51
"1304",2005-09-27,9.495
"1305",2005-09-28,9.495
"1306",2005-09-29,9.48
"1307",2005-09-30,9.48
"1308",2005-10-03,9.48
"1309",2005-10-04,9.47
"1310",2005-10-05,9.47
"1311",2005-10-06,9.47
"1312",2005-10-07,9.465
"1313",2005-10-10,9.4525
"1314",2005-10-11,9.445
"1315",2005-10-12,9.435
"1316",2005-10-13,9.425
"1317",2005-10-14,9.41
"1318",2005-10-17,9.395
"1319",2005-10-18,9.395
"1320",2005-10-19,9.475
"1321",2005-10-20,9.38
"1322",2005-10-21,9.365
"1323",2005-10-24,9.35
"1324",2005-10-25,9.33
"1325",2005-10-26,9.315
"1326",2005-10-27,9.295
"1327",2005-10-28,9.275
"1328",2005-10-31,9.285
"1329",2005-11-01,9.29
"1330",2005-11-02,9.28
"1331",2005-11-03,9.27
"1332",2005-11-04,9.245
"1333",2005-11-07,9.2125
"1334",2005-11-08,9.185
"1335",2005-11-09,9.15
"1336",2005-11-10,9.2
"1337",2005-11-11,9.195
"1338",2005-11-14,9.19
"1339",2005-11-15,9.165
"1340",2005-11-16,9.165
"1341",2005-11-17,9.155
"1342",2005-11-18,9.14
"1343",2005-11-21,9.12
"1344",2005-11-22,9.12
"1345",2005-11-23,9.12
"1346",2005-11-24,9.11
"1347",2005-11-25,9.0525
"1348",2005-11-28,9.03
"1349",2005-11-29,9.005
"1350",2005-11-30,9
"1351",2005-12-01,8.995
"1352",2005-12-02,8.98
"1353",2005-12-05,8.965
"1354",2005-12-06,8.95
"1355",2005-12-07,8.9
"1356",2005-12-08,8.92
"1357",2005-12-09,8.65
"1358",2005-12-13,8.6
"1359",2005-12-14,8.625
"1360",2005-12-15,8.615
"1361",2005-12-16,8.66
"1362",2005-12-19,8.625
"1363",2005-12-20,8.615
"1364",2005-12-21,8.5875
"1365",2005-12-22,8.575
"1366",2005-12-23,8.59
"1367",2005-12-26,8.595
"1368",2005-12-27,8.575
"1369",2005-12-28,8.57
"1370",2005-12-29,8.565
"1371",2005-12-30,8.57
"1372",2006-01-02,8.565
"1373",2006-01-03,8.55
"1374",2006-01-04,8.565
"1375",2006-01-05,8.575
"1376",2006-01-06,8.585
"1377",2006-01-09,8.5
"1378",2006-01-10,8.49
"1379",2006-01-11,8.48
"1380",2006-01-12,8.475
"1381",2006-01-13,8.455
"1382",2006-01-16,8.435
"1383",2006-01-17,8.41
"1384",2006-01-18,8.38
"1385",2006-01-19,8.355
"1386",2006-01-20,8.33
"1387",2006-01-23,8.32
"1388",2006-01-24,8.31
"1389",2006-01-25,8.27
"1390",2006-01-26,8.24
"1391",2006-01-27,8.11
"1392",2006-01-30,8.095
"1393",2006-01-31,8.11
"1394",2006-02-01,8.11
"1395",2006-02-02,8.09
"1396",2006-02-03,8.065
"1397",2006-02-07,8.075
"1398",2006-02-08,8.075
"1399",2006-02-09,8.065
"1400",2006-02-10,8.025
"1401",2006-02-13,8.015
"1402",2006-02-14,7.98
"1403",2006-02-15,7.965
"1404",2006-02-16,7.925
"1405",2006-02-17,7.885
"1406",2006-02-20,7.86
"1407",2006-02-21,7.8425
"1408",2006-02-22,7.85
"1409",2006-02-23,7.85
"1410",2006-02-24,7.805
"1411",2006-02-27,7.805
"1412",2006-02-28,7.78
"1413",2006-03-01,7.765
"1414",2006-03-02,7.76
"1415",2006-03-03,7.7525
"1416",2006-03-06,7.7425
"1417",2006-03-07,7.74
"1418",2006-03-08,7.7475
"1419",2006-03-09,7.76
"1420",2006-03-10,7.735
"1421",2006-03-13,7.725
"1422",2006-03-14,7.695
"1423",2006-03-15,7.67
"1424",2006-03-16,7.65
"1425",2006-03-17,7.635
"1426",2006-03-20,7.635
"1427",2006-03-22,7.625
"1428",2006-03-23,7.615
"1429",2006-03-24,7.57
"1430",2006-03-27,7.575
"1431",2006-03-28,7.575
"1432",2006-03-29,7.57
"1433",2006-03-30,7.575
"1434",2006-03-31,7.58
"1435",2006-04-03,7.6
"1436",2006-04-04,7.595
"1437",2006-04-05,7.6
"1438",2006-04-06,7.6
"1439",2006-04-07,7.605
"1440",2006-04-10,7.6
"1441",2006-04-11,7.59
"1442",2006-04-12,7.585
"1443",2006-04-17,7.5675
"1444",2006-04-18,7.5525
"1445",2006-04-19,7.54
"1446",2006-04-20,7.54
"1447",2006-04-21,7.38
"1448",2006-04-24,7.355
"1449",2006-04-25,7.33
"1450",2006-04-26,7.325
"1451",2006-04-27,7.32
"1452",2006-04-28,7.31
"1453",2006-05-02,7.295
"1454",2006-05-03,7.295
"1455",2006-05-04,7.29
"1456",2006-05-05,7.29
"1457",2006-05-08,7.29
"1458",2006-05-09,7.335
"1459",2006-05-10,7.335
"1460",2006-05-11,7.335
"1461",2006-05-12,7.335
"1462",2006-05-15,7.32
"1463",2006-05-16,7.31
"1464",2006-05-17,7.305
"1465",2006-05-18,7.315
"1466",2006-05-19,7.32
"1467",2006-05-22,7.33
"1468",2006-05-23,7.335
"1469",2006-05-24,7.345
"1470",2006-05-25,7.34
"1471",2006-05-26,7.33
"1472",2006-05-29,7.34
"1473",2006-05-30,7.335
"1474",2006-05-31,7.34
"1475",2006-06-01,7.335
"1476",2006-06-02,7.34
"1477",2006-06-05,7.335
"1478",2006-06-06,7.335
"1479",2006-06-07,7.345
"1480",2006-06-08,7.335
"1481",2006-06-09,7.355
"1482",2006-06-12,7.335
"1483",2006-06-13,7.335
"1484",2006-06-14,7.34
"1485",2006-06-15,7.34
"1486",2006-06-16,7.335
"1487",2006-06-19,7.335
"1488",2006-06-20,7.33
"1489",2006-06-21,7.32
"1490",2006-06-22,7.325
"1491",2006-06-23,7.33
"1492",2006-06-26,7.325
"1493",2006-06-27,7.32
"1494",2006-06-28,7.32
"1495",2006-06-29,7.325
"1496",2006-06-30,7.325
"1497",2006-07-03,7.305
"1498",2006-07-04,7.305
"1499",2006-07-05,7.315
"1500",2006-07-06,7.315
"1501",2006-07-07,7.32
"1502",2006-07-10,7.32
"1503",2006-07-11,7.32
"1504",2006-07-12,7.32
"1505",2006-07-13,7.32
"1506",2006-07-14,7.31
"1507",2006-07-17,7.3
"1508",2006-07-18,7.295
"1509",2006-07-19,7.3
"1510",2006-07-20,7.295
"1511",2006-07-21,7.3
"1512",2006-07-24,7.305
"1513",2006-07-25,7.31
"1514",2006-07-26,7.32
"1515",2006-07-27,7.32
"1516",2006-07-28,7.325
"1517",2006-07-31,7.325
"1518",2006-08-01,7.32
"1519",2006-08-02,7.32
"1520",2006-08-03,7.32
"1521",2006-08-04,7.305
"1522",2006-08-07,7.3
"1523",2006-08-08,7.31
"1524",2006-08-09,7.315
"1525",2006-08-10,7.315
"1526",2006-08-11,7.315
"1527",2006-08-14,7.29
"1528",2006-08-15,7.29
"1529",2006-08-16,7.29
"1530",2006-08-17,7.28
"1531",2006-08-18,7.28
"1532",2006-08-21,7.28
"1533",2006-08-22,7.2847
"1534",2006-08-23,7.29
"1535",2006-08-24,7.2796
"1536",2006-08-25,7.2925
"1537",2006-08-28,7.31
"1538",2006-08-29,7.3074
"1539",2006-08-30,7.2987
"1540",2006-08-31,7.2887
"1541",2006-09-01,7.2912
"1542",2006-09-04,7.3037
"1543",2006-09-05,7.3087
"1544",2006-09-06,7.31
"1545",2006-09-07,7.3112
"1546",2006-09-08,7.3125
"1547",2006-09-11,7.3112
"1548",2006-09-12,7.3075
"1549",2006-09-13,7.3092
"1550",2006-09-14,7.3035
"1551",2006-09-15,7.3075
"1552",2006-09-18,7.305
"1553",2006-09-19,7.305
"1554",2006-09-20,7.305
"1555",2006-09-21,7.305
"1556",2006-09-22,7.31
"1557",2006-09-25,7.3175
"1558",2006-09-26,7.3187
"1559",2006-09-27,7.3225
"1560",2006-09-28,7.3225
"1561",2006-09-29,7.3212
"1562",2006-10-02,7.3212
"1563",2006-10-03,7.3187
"1564",2006-10-04,7.3187
"1565",2006-10-05,7.3187
"1566",2006-10-06,7.3187
"1567",2006-10-09,7.3187
"1568",2006-10-10,7.32
"1569",2006-10-11,7.32
"1570",2006-10-12,7.315
"1571",2006-10-13,7.315
"1572",2006-10-16,7.3125
"1573",2006-10-17,7.31
"1574",2006-10-18,7.31
"1575",2006-10-19,7.31
"1576",2006-10-20,7.31
"1577",2006-10-23,7.31
"1578",2006-10-24,7.31
"1579",2006-10-25,7.3075
"1580",2006-10-26,7.3062
"1581",2006-10-27,7.3
"1582",2006-10-30,7.3012
"1583",2006-10-31,7.3012
"1584",2006-11-01,7.3
"1585",2006-11-03,7.3
"1586",2006-11-06,7.3
"1587",2006-11-07,7.3
"1588",2006-11-08,7.3
"1589",2006-11-09,7.3
"1590",2006-11-10,7.3
"1591",2006-11-13,7.3
"1592",2006-11-14,7.3
"1593",2006-11-15,7.3
"1594",2006-11-16,7.295
"1595",2006-11-17,7.2925
"1596",2006-11-21,7.2975
"1597",2006-11-22,7.3012
"1598",2006-11-23,7.3062
"1599",2006-11-24,7.3087
"1600",2006-11-27,7.3109
"1601",2006-11-28,7.3138
"1602",2006-11-29,7.3175
"1603",2006-11-30,7.3187
"1604",2006-12-04,7.3174
"1605",2006-12-05,7.318
"1606",2006-12-06,7.3225
"1607",2006-12-07,7.3237
"1608",2006-12-08,7.3275
"1609",2006-12-11,7.39
"1610",2006-12-13,7.3262
"1611",2006-12-14,7.3467
"1612",2006-12-15,7.34
"1613",2006-12-18,7.3662
"1614",2006-12-19,7.33
"1615",2006-12-20,7.3262
"1616",2006-12-21,7.3362
"1617",2006-12-22,7.3437
"1618",2006-12-26,7.34
"1619",2006-12-27,7.3458
"1620",2006-12-28,7.3675
"1621",2006-12-29,7.37
"1622",2007-01-02,7.355
"1623",2007-01-03,7.3575
"1624",2007-01-04,7.3488
"1625",2007-01-05,7.3502
"1626",2007-01-08,7.3505
"1627",2007-01-09,7.38
"1628",2007-01-10,7.395
"1629",2007-01-11,7.39
"1630",2007-01-12,7.41
"1631",2007-01-15,7.42
"1632",2007-01-16,7.4
"1633",2007-01-17,7.39
"1634",2007-01-18,7.405
"1635",2007-01-19,7.4045
"1636",2007-01-22,7.45
"1637",2007-01-23,7.455
"1638",2007-01-24,7.455
"1639",2007-01-25,7.455
"1640",2007-01-26,7.455
"1641",2007-01-29,7.46
"1642",2007-01-30,7.455
"1643",2007-01-31,7.455
"1644",2007-02-01,7.46
"1645",2007-02-02,7.455
"1646",2007-02-06,7.455
"1647",2007-02-07,7.46
"1648",2007-02-08,7.4575
"1649",2007-02-09,7.45
"1650",2007-02-12,7.46
"1651",2007-02-13,7.46
"1652",2007-02-14,7.45
"1653",2007-02-15,7.455
"1654",2007-02-16,7.465
"1655",2007-02-19,7.455
"1656",2007-02-20,7.45
"1657",2007-02-21,7.46
"1658",2007-02-22,7.46
"1659",2007-02-23,7.45
"1660",2007-02-26,7.4675
"1661",2007-02-27,7.4512
"1662",2007-02-28,7.46
"1663",2007-03-01,7.465
"1664",2007-03-02,7.4525
"1665",2007-03-05,7.4512
"1666",2007-03-06,7.455
"1667",2007-03-07,7.45
"1668",2007-03-08,7.455
"1669",2007-03-09,7.46
"1670",2007-03-12,7.46
"1671",2007-03-13,7.46
"1672",2007-03-14,7.45
"1673",2007-03-15,7.455
"1674",2007-03-16,7.452
"1675",2007-03-20,7.45
"1676",2007-03-21,7.45
"1677",2007-03-22,7.46
"1678",2007-03-23,7.45
"1679",2007-03-26,7.4525
"1680",2007-03-27,7.465
"1681",2007-03-28,7.455
"1682",2007-03-29,7.455
"1683",2007-03-30,7.455
"1684",2007-04-02,7.455
"1685",2007-04-03,7.46
"1686",2007-04-04,7.46
"1687",2007-04-09,7.455
"1688",2007-04-10,7.45
"1689",2007-04-11,7.451
"1690",2007-04-12,7.46
"1691",2007-04-13,7.46
"1692",2007-04-16,7.455
"1693",2007-04-17,7.45
"1694",2007-04-18,7.45
"1695",2007-04-19,7.4497
"1696",2007-04-20,7.45
"1697",2007-04-23,7.46
"1698",2007-04-24,7.45
"1699",2007-04-25,7.4456
"1700",2007-04-26,7.45
"1701",2007-04-27,7.7
"1702",2007-04-30,7.7
"1703",2007-05-02,7.69
"1704",2007-05-03,7.7
"1705",2007-05-04,7.6975
"1706",2007-05-07,7.6912
"1707",2007-05-08,7.7012
"1708",2007-05-09,7.71
"1709",2007-05-10,7.71
"1710",2007-05-11,7.685
"1711",2007-05-14,7.6875
"1712",2007-05-15,7.7062
"1713",2007-05-16,7.6975
"1714",2007-05-17,7.695
"1715",2007-05-18,7.696
"1716",2007-05-21,7.696
"1717",2007-05-22,7.7
"1718",2007-05-23,7.705
"1719",2007-05-24,7.707
"1720",2007-05-25,7.705
"1721",2007-05-28,7.705
"1722",2007-05-29,7.705
"1723",2007-05-30,7.705
"1724",2007-05-31,7.7012
"1725",2007-06-01,7.7025
"1726",2007-06-04,7.6987
"1727",2007-06-05,7.7
"1728",2007-06-06,7.7
"1729",2007-06-07,7.7137
"1730",2007-06-08,7.705
"1731",2007-06-11,7.705
"1732",2007-06-12,7.7062
"1733",2007-06-13,7.7062
"1734",2007-06-14,7.7075
"1735",2007-06-15,7.6975
"1736",2007-06-18,7.7062
"1737",2007-06-19,7.7062
"1738",2007-06-20,7.705
"1739",2007-06-21,7.7075
"1740",2007-06-22,7.705
"1741",2007-06-25,7.6912
"1742",2007-06-26,7.7
"1743",2007-06-27,7.705
"1744",2007-06-28,7.705
"1745",2007-06-29,7.705
"1746",2007-07-02,7.705
"1747",2007-07-03,7.705
"1748",2007-07-04,7.705
"1749",2007-07-05,7.705
"1750",2007-07-06,7.705
"1751",2007-07-09,7.701
"1752",2007-07-10,7.7005
"1753",2007-07-11,7.7025
"1754",2007-07-12,7.7005
"1755",2007-07-13,7.705
"1756",2007-07-16,7.705
"1757",2007-07-17,7.7
"1758",2007-07-18,7.7005
"1759",2007-07-19,7.7
"1760",2007-07-20,7.7025
"1761",2007-07-23,7.705
"1762",2007-07-24,7.705
"1763",2007-07-25,7.7083
"1764",2007-07-26,7.71
"1765",2007-07-27,7.705
"1766",2007-07-30,7.71
"1767",2007-07-31,7.71
"1768",2007-08-01,7.71
"1769",2007-08-02,7.71
"1770",2007-08-03,7.72
"1771",2007-08-06,7.71
"1772",2007-08-07,7.71
"1773",2007-08-08,7.71
"1774",2007-08-09,7.715
"1775",2007-08-10,7.71
"1776",2007-08-13,7.715
"1777",2007-08-14,7.697
"1778",2007-08-15,7.705
"1779",2007-08-16,7.7125
"1780",2007-08-17,7.7075
"1781",2007-08-20,7.71
"1782",2007-08-21,7.71
"1783",2007-08-22,7.71
"1784",2007-08-23,7.71
"1785",2007-08-24,7.71
"1786",2007-08-27,7.71
"1787",2007-08-28,7.705
"1788",2007-08-29,7.6895
"1789",2007-08-30,7.705
"1790",2007-08-31,7.71
"1791",2007-09-03,7.72
"1792",2007-09-04,7.7162
"1793",2007-09-05,7.71
"1794",2007-09-06,7.715
"1795",2007-09-07,7.71
"1796",2007-09-10,7.715
"1797",2007-09-11,7.705
"1798",2007-09-12,7.7
"1799",2007-09-13,7.705
"1800",2007-09-14,7.7087
"1801",2007-09-17,7.71
"1802",2007-09-18,7.7025
"1803",2007-09-19,7.7025
"1804",2007-09-20,7.6918
"1805",2007-09-21,7.6798
"1806",2007-09-24,7.6887
"1807",2007-09-25,7.7
"1808",2007-09-26,7.7075
"1809",2007-09-27,7.6825
"1810",2007-09-28,7.6975
"1811",2007-10-01,7.695
"1812",2007-10-02,7.6975
"1813",2007-10-03,7.7
"1814",2007-10-04,7.7
"1815",2007-10-05,7.7175
"1816",2007-10-08,7.71
"1817",2007-10-09,7.705
"1818",2007-10-10,7.705
"1819",2007-10-11,7.705
"1820",2007-10-12,7.7
"1821",2007-10-15,7.7025
"1822",2007-10-16,7.7025
"1823",2007-10-17,7.715
"1824",2007-10-18,7.685
"1825",2007-10-19,7.7
"1826",2007-10-22,7.71
"1827",2007-10-23,7.705
"1828",2007-10-24,7.705
"1829",2007-10-25,7.7025
"1830",2007-10-26,7.9275
"1831",2007-10-29,7.935
"1832",2007-10-30,7.93
"1833",2007-10-31,7.94
"1834",2007-11-01,7.94
"1835",2007-11-05,7.925
"1836",2007-11-06,7.94
"1837",2007-11-07,7.9235
"1838",2007-11-08,7.9362
"1839",2007-11-09,7.945
"1840",2007-11-12,7.92
"1841",2007-11-13,7.94
"1842",2007-11-14,7.935
"1843",2007-11-15,7.94
"1844",2007-11-16,7.9425
"1845",2007-11-20,7.94
"1846",2007-11-21,7.93
"1847",2007-11-22,7.9325
"1848",2007-11-23,7.9098
"1849",2007-11-26,7.9345
"1850",2007-11-27,7.9425
"1851",2007-11-28,7.9475
"1852",2007-11-29,7.9113
"1853",2007-11-30,7.945
"1854",2007-12-03,7.945
"1855",2007-12-04,7.94
"1856",2007-12-05,7.94
"1857",2007-12-06,7.9211
"1858",2007-12-07,7.93
"1859",2007-12-10,7.9275
"1860",2007-12-11,7.9275
"1861",2007-12-13,7.925
"1862",2007-12-14,7.915
"1863",2007-12-17,7.9325
"1864",2007-12-18,7.9475
"1865",2007-12-19,7.9325
"1866",2007-12-20,7.9325
"1867",2007-12-21,7.9325
"1868",2007-12-24,7.9375
"1869",2007-12-26,7.915
"1870",2007-12-27,7.9475
"1871",2007-12-28,7.925
"1872",2007-12-31,7.93
"1873",2008-01-02,7.9362
"1874",2008-01-03,7.9312
"1875",2008-01-04,7.9275
"1876",2008-01-07,7.9262
"1877",2008-01-08,7.9262
"1878",2008-01-09,7.9262
"1879",2008-01-10,7.9362
"1880",2008-01-11,7.9112
"1881",2008-01-14,7.9312
"1882",2008-01-15,7.9262
"1883",2008-01-16,7.9237
"1884",2008-01-17,7.916
"1885",2008-01-18,7.9287
"1886",2008-01-21,7.9262
"1887",2008-01-22,7.9163
"1888",2008-01-23,7.93
"1889",2008-01-24,7.935
"1890",2008-01-25,7.935
"1891",2008-01-28,7.925
"1892",2008-01-29,7.915
"1893",2008-01-30,7.9125
"1894",2008-01-31,7.9163
"1895",2008-02-01,7.9295
"1896",2008-02-05,7.915
"1897",2008-02-06,7.9245
"1898",2008-02-07,7.93
"1899",2008-02-08,7.925
"1900",2008-02-11,7.93
"1901",2008-02-12,7.9118
"1902",2008-02-13,7.9275
"1903",2008-02-14,7.9275
"1904",2008-02-15,7.9375
"1905",2008-02-18,7.94
"1906",2008-02-19,7.9275
"1907",2008-02-20,7.94
"1908",2008-02-21,7.935
"1909",2008-02-22,7.9325
"1910",2008-02-25,7.935
"1911",2008-02-26,7.935
"1912",2008-02-27,7.9118
"1913",2008-02-28,7.935
"1914",2008-02-29,7.925
"1915",2008-03-03,7.925
"1916",2008-03-04,7.9362
"1917",2008-03-05,7.9175
"1918",2008-03-06,7.9275
